"x_wgs84"	"y_wgs84"	"x_l2e"	"y_l2e"	"MMTP_2007"	"MMTP_2008"	"MMTP_2009"	"MMTP_2010"	"MMTP_2011"	"MMTP_2012"	"MMTP_2013"	"MMTP_2014"	"MMTP_2015"	"MMTP_2016"	"MMTP_2017"
-0.946584	51.8514	372964	2767230	21.112	20.055	18.403	22.031	18.731	21.06	19.826	22.433	21.034	21.195	21.195
-0.658939	51.8779	392959	2769400	20.96	19.81	18.273	21.723	18.53	20.879	19.708	22.465	20.924	21.069	21.069
-0.370791	51.9039	412952	2771560	20.947	19.699	18.278	21.524	18.448	20.831	19.708	22.611	20.902	21.054	21.054
-0.0823811	51.929	432942	2773720	21.074	19.736	18.417	21.488	18.496	20.913	19.838	22.836	21.004	21.17	21.17
0.206056	51.9534	452928	2775870	21.07	19.643	18.438	21.268	18.41	20.886	19.753	22.784	20.914	21.126	21.126
0.494784	51.9772	472915	2778020	21.147	19.688	18.55	21.093	18.417	20.863	19.624	22.615	20.873	21.141	21.141
0.783795	52.0002	492902	2780160	21.248	19.808	18.682	20.949	18.456	20.767	19.514	22.467	20.922	21.183	21.183
1.07312	52.0225	512893	2782300	21.338	19.965	18.8	20.831	18.513	20.628	19.425	22.358	21.012	21.225	21.225
1.36276	52.0441	532886	2784430	21.373	20.044	18.849	20.767	18.528	20.526	19.376	22.292	21.062	21.243	21.243
1.65265	52.0651	552879	2786560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.94297	52.0852	572871	2788680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.23348	52.1048	592861	2790790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.524	52.1235	612849	2792900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.81476	52.1416	632837	2795000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.10573	52.1589	652826	2797100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.3969	52.1756	672815	2799190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.6883	52.1915	692806	2801270	20.352	19.85	18.393	20.552	17.974	20.71	19.744	21.815	21.138	21.569	21.569
3.97991	52.2067	712799	2803350	20.378	19.946	18.448	20.586	18.029	20.687	19.788	21.878	21.171	21.569	21.569
4.27172	52.2212	732793	2805430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.56369	52.2349	752786	2807500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.85582	52.248	772780	2809560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.14811	52.2603	792774	2811620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.44054	52.2719	812768	2813670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.73311	52.2828	832763	2815710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.02581	52.293	852758	2817750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.31863	52.3024	872753	2819790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.61155	52.3111	892748	2821810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.90458	52.3191	912744	2823840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.1977	52.3264	932740	2825850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.49091	52.333	952736	2827860	21.947	21.493	19.644	21.954	19.02	21.698	21.109	23.975	22.439	23.005	23.005
7.78419	52.3388	972733	2829870	22.038	21.642	19.668	21.917	19.061	21.775	21.157	24.03	22.581	23.202	23.202
8.07754	52.3439	992730	2831860	22.129	21.834	19.718	21.906	19.111	21.875	21.218	24.11	22.722	23.388	23.388
8.37095	52.3483	1012730	2833860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.6644	52.352	1032730	2835840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.9579	52.3549	1052720	2837820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.25142	52.3571	1072720	2839800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.54497	52.3586	1092720	2841760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.83854	52.3593	1112720	2843730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1321	52.3594	1132720	2845680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.4257	52.3587	1152720	2847630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.7192	52.3573	1172730	2849580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11.0128	52.3551	1192730	2851520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-6.12601	51.4296	10607	2747140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.84412	51.4687	30620.1	2749400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.56179	51.5071	50670.6	2751670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.27902	51.5449	70719.6	2753930	18.699	18.387	16.813	19.715	17.202	18.022	17.268	19.433	18.578	18.844	18.844
-4.99583	51.582	90728.7	2756180	18.682	18.37	16.795	19.699	17.184	18.012	17.259	19.422	18.566	18.825	18.825
-4.71223	51.6184	110737	2758420	18.409	18.098	16.44	19.444	16.839	17.954	17.28	19.241	18.44	18.478	18.478
-4.42821	51.6541	130744	2760660	18.764	18.429	16.736	19.77	17.126	18.373	17.761	19.625	18.848	18.793	18.793
-4.14378	51.6892	150751	2762900	18.829	18.462	16.729	19.788	17.11	18.499	17.961	19.719	18.969	18.807	18.807
-3.85895	51.7235	170757	2765130	18.45	18.077	16.268	19.417	16.665	18.197	17.693	19.34	18.625	18.378	18.378
-3.57374	51.7572	190762	2767360	18.246	17.864	15.984	19.221	16.394	18.049	17.563	19.155	18.439	18.129	18.129
-3.28813	51.7901	210767	2769580	18.58	18.175	16.217	19.56	16.641	18.416	17.945	19.535	18.769	18.415	18.415
-3.00215	51.8224	230771	2771800	19.501	19.047	17.002	20.461	17.434	19.334	18.873	20.523	19.646	19.27	19.27
-2.7158	51.854	250774	2774010	20.001	19.493	17.368	20.936	17.809	19.829	19.305	21.04	20.086	19.709	19.709
-2.42908	51.8849	270777	2776210	20.369	19.798	17.594	21.27	18.042	20.179	19.497	21.362	20.345	20.015	20.015
-2.14182	51.9151	290776	2778410	20.504	19.823	17.608	21.375	18.055	20.304	19.361	21.411	20.317	20.111	20.111
-1.85426	51.9446	310770	2780600	20.74	19.891	17.765	21.576	18.195	20.528	19.358	21.604	20.42	20.35	20.35
-1.56663	51.9733	330762	2782790	21.008	20.007	18.046	21.848	18.443	20.812	19.514	21.931	20.652	20.713	20.713
-1.27865	52.0014	350755	2784970	21.151	20.074	18.292	22.024	18.651	21.012	19.704	22.241	20.891	21.028	21.028
-0.990277	52.0288	370752	2787150	21.112	20.009	18.362	21.974	18.674	21.021	19.777	22.415	20.981	21.141	21.141
-0.701527	52.0555	390752	2789330	21.006	19.855	18.318	21.759	18.57	20.924	19.747	22.503	20.953	21.106	21.106
-0.412253	52.0814	410752	2791490	20.994	19.748	18.323	21.578	18.491	20.874	19.752	22.637	20.943	21.097	21.097
-0.122749	52.1068	430747	2793660	21.03	19.693	18.378	21.426	18.451	20.877	19.766	22.744	20.94	21.117	21.117
0.166808	52.1313	450740	2795810	21.082	19.664	18.454	21.269	18.422	20.889	19.729	22.731	20.904	21.134	21.134
0.456659	52.1551	470733	2797960	21.147	19.688	18.55	21.093	18.417	20.863	19.624	22.615	20.873	21.141	21.141
0.746798	52.1783	490726	2800110	21.248	19.808	18.682	20.949	18.456	20.767	19.514	22.467	20.922	21.183	21.183
1.03726	52.2007	510722	2802250	21.338	19.965	18.8	20.831	18.513	20.628	19.425	22.358	21.012	21.225	21.225
1.32803	52.2224	530722	2804380	21.373	20.044	18.849	20.767	18.528	20.526	19.376	22.292	21.062	21.243	21.243
1.61906	52.2434	550721	2806510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.91034	52.2637	570720	2808630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.20186	52.2833	590719	2810750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.49361	52.3022	610719	2812860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.78559	52.3203	630718	2814970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.07778	52.3377	650717	2817060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.37017	52.3544	670716	2819160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.66277	52.3704	690715	2821250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.95556	52.3857	710715	2823330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.24853	52.4003	730714	2825410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.54167	52.4141	750714	2827480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.83498	52.4272	770714	2829540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.12844	52.4396	790714	2831600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.42205	52.4512	810715	2833650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.7158	52.4622	830715	2835700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.00968	52.4724	850716	2837740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.30368	52.4819	870717	2839780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.59779	52.4907	890719	2841810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.89201	52.4987	910721	2843830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.18632	52.506	930723	2845850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.48071	52.5126	950725	2847860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.77518	52.5184	970728	2849860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.06972	52.5236	990732	2851860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.36432	52.528	1010740	2853850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.65897	52.5317	1030740	2855840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.95366	52.5346	1050750	2857820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.24838	52.5368	1070750	2859800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.54312	52.5383	1090760	2861770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.83788	52.5391	1110760	2863730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1326	52.5391	1130770	2865690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.4274	52.5384	1150780	2867640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.7221	52.537	1170790	2869580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11.0169	52.5349	1190790	2871520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-6.18931	51.6042	8327.4	2767000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.9064	51.6435	28345.1	2769270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.62282	51.6822	48398.2	2771540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-5.33899	51.7201	68451.8	2773800	18.699	18.387	16.813	19.715	17.202	18.022	17.268	19.433	18.578	18.844	18.844
-5.05503	51.7574	88468.1	2776060	18.682	18.37	16.795	19.699	17.184	18.012	17.259	19.422	18.566	18.825	18.825
-4.77038	51.7939	108481	2778310	18.559	18.243	16.651	19.576	17.04	17.974	17.252	19.391	18.51	18.677	18.677
-4.48532	51.8298	128494	2780550	18.358	18.049	16.397	19.394	16.796	17.893	17.213	19.187	18.383	18.431	18.431
-4.19984	51.865	148505	2782790	18.688	18.366	16.665	19.722	17.065	18.3	17.668	19.533	18.76	18.723	18.723
-3.91373	51.8996	168515	2785030	17.931	17.627	15.77	19.038	16.205	17.722	17.142	18.737	18.113	17.885	17.885
-3.62727	51.9333	188519	2787260	17.416	17.123	15.174	18.561	15.621	17.294	16.702	18.224	17.654	17.33	17.33
-3.34077	51.9664	208517	2789480	17.688	17.373	15.357	18.843	15.809	17.61	17.009	18.542	17.953	17.564	17.564
-3.05387	51.9988	228516	2791700	18.97	18.581	16.498	20.078	16.948	18.875	18.288	19.915	19.191	18.776	18.776
-2.76651	52.0306	248519	2793910	19.71	19.23	17.115	20.686	17.558	19.554	18.991	20.71	19.817	19.442	19.442
-2.4787	52.0616	268528	2796120	20.277	19.702	17.509	21.186	17.956	20.093	19.378	21.256	20.241	19.931	19.931
-2.19034	52.0919	288533	2798330	20.504	19.823	17.608	21.375	18.055	20.304	19.361	21.411	20.317	20.111	20.111
-1.90171	52.1216	308533	2800520	20.74	19.891	17.765	21.576	18.195	20.528	19.358	21.604	20.42	20.35	20.35
-1.61298	52.1505	328531	2802720	21.008	20.007	18.046	21.848	18.443	20.812	19.514	21.931	20.652	20.713	20.713
-1.32389	52.1787	348530	2804900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.0344	52.2062	368533	2807080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.744532	52.233	388539	2809260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.454349	52.2591	408546	2811430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-0.163857	52.2844	428552	2813600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.126937	52.3091	448557	2815760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.418023	52.3331	468563	2817910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.709395	52.3563	488568	2820060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.00104	52.3789	508574	2822200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.29296	52.4007	528579	2824340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.58514	52.4218	548584	2826470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.87757	52.4422	568589	2828590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.17025	52.4618	588595	2830710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.46316	52.4808	608600	2832830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2.7563	52.499	628605	2834940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.04966	52.5165	648610	2837040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.34323	52.5333	668615	2839140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.637	52.5494	688621	2841230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.93096	52.5647	708626	2843310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.22511	52.5793	728632	2845390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.51943	52.5932	748638	2847460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.81393	52.6064	768644	2849530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.10858	52.6189	788651	2851590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.40337	52.6306	808657	2853640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.69831	52.6416	828664	2855690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.99339	52.6518	848671	2857740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.28858	52.6614	868679	2859770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.58389	52.6702	888687	2861800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.8793	52.6782	908695	2863830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.17481	52.6856	928704	2865850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.47041	52.6922	948713	2867860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.76608	52.6981	968722	2869870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.06182	52.7032	988732	2871870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.35763	52.7077	1008740	2873860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.65348	52.7114	1028750	2875850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.94938	52.7143	1048760	2877830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.2453	52.7165	1068780	2879810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.54125	52.718	1088790	2881780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.83722	52.7188	1108800	2883740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.1332	52.7188	1128820	2885700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.4292	52.7182	1148830	2887650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10.7251	52.7167	1168840	2889600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11.021	52.7146	1188860	2891530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.8831	48.3596	936826	2383150	23.073	20.269	18.911	20.228	17.871	20.25	20.304	22.259	22.136	22.963	22.963
4.53568	45.0197	773375	2004540	24.713	21.141	20.53	21.562	19.556	21.224	21.504	22.793	24.284	25.127	25.127
1.86772	47.561	564721	2284710	25.707	23.516	22.093	24.757	21.217	23.558	22.138	25.964	24.786	25.537	25.537
2.11254	45.9511	582634	2105670	23.798	20.454	19.187	21.517	18.488	20.663	20.073	22.342	22.932	23.846	23.846
0.0411168	43.0528	412646	1786070	23.061	21.195	20.081	22.94	19.901	21.191	21.508	22.784	23.627	24.285	24.285
6.69551	47.0932	930747	2241770	22.937	19.685	18.883	19.722	17.633	19.639	20.022	21.796	21.898	22.477	22.477
6.62616	44.0249	944093	1900890	20.578	17.596	17.21	18.018	17.748	18.012	18.399	18.874	20.654	21.447	21.447
0.788122	44.575	476944	1953890	27.25	24.467	23.371	26.215	23.044	24.354	23.982	25.908	27.147	27.841	27.841
3.15255	43.8528	665684	1872690	26.155	22.84	21.656	23.717	21.088	22.09	22.17	23.73	25.696	26.583	26.583
0.89223	45.4907	487088	2055520	25.886	22.857	21.486	24.436	20.985	22.757	22.057	24.949	25.365	26.156	26.156
4.89156	46.6622	795490	2187870	27.108	23.809	23.123	24.256	21.423	23.727	23.683	26.349	26.417	27.178	27.178
5.7753	48.6831	853243	2414940	24.357	21.636	20.578	22.269	19.459	21.794	21.366	23.986	23.342	24.125	24.125
2.50077	46.8834	612518	2209290	26.488	23.557	22.265	24.87	21.287	23.604	22.472	25.712	25.272	26.199	26.199
0.548598	47.4543	465193	2274270	25.76	23.861	22.01	25.018	21.29	23.663	22.25	25.971	24.839	25.414	25.414
2.70346	43.4597	629738	1828690	27.765	24.724	24.103	25.969	23.682	24.335	24.435	26.122	27.496	28.169	28.169
0.547765	48.9034	468799	2435400	22.225	20.773	19.34	22.34	18.683	21.466	20.257	23.328	22.043	22.309	22.309
9.14485	42.0903	1164350	1700600	22.27	18.643	18.966	20.457	20.042	19.891	19.378	20.233	22.425	23.168	23.168
4.26442	45.1859	751540	2022450	23.062	19.441	18.779	19.954	17.874	19.558	19.858	21.113	22.612	23.435	23.435
0.998299	46.4058	497112	2157070	26.338	23.517	22.031	24.849	21.398	23.524	22.128	25.314	25.397	26.223	26.223
0.0106342	43.2315	410747	1806030	24.965	22.736	21.665	24.805	21.709	23.076	23.09	24.355	25.328	26.038	26.038
-0.0244773	44.8627	413342	1987480	26.848	24.332	23.044	26.133	22.718	24.452	23.83	26.126	26.899	27.579	27.579
1.02477	49.3049	504529	2479380	22.954	21.513	19.842	22.977	19.236	22.288	21.014	24.173	22.624	22.886	22.886
2.59414	42.3645	621275	1706730	24.905	22.021	21.551	23.208	21.245	21.455	22.044	23.333	24.6	25.405	25.405
2.55728	48.3331	616372	2370490	24.985	22.867	22.01	24.096	20.892	23.136	22.061	25.803	24.34	24.893	24.893
5.8411	44.538	878623	1954780	22.952	19.851	19.15	20.007	19.234	19.988	20.467	21.312	22.718	23.371	23.371
2.35308	42.3465	601362	1704690	21.099	18.444	17.69	19.491	17.276	17.603	18.126	19.393	20.927	21.777	21.777
6.17666	43.2867	912076	1816990	29.441	26.423	26.027	27.111	26.534	26.553	26.652	27.531	29.412	30.193	30.193
3.30762	46.7558	674183	2195560	26.524	23.427	22.155	24.235	20.908	23.216	22.588	25.614	25.168	26.121	26.121
-1.4667	49.2583	323037	2480110	19.813	19.339	17.821	19.948	18.164	19.698	18.951	20.174	20.274	20.523	20.523
6.87193	48.5393	934847	2403060	24.728	22.034	20.862	22.064	19.664	22.064	21.844	24.094	23.691	24.481	24.481
2.42305	47.4203	606529	2268970	25.691	23.188	21.897	24.589	20.94	23.302	22.003	25.713	24.714	25.458	25.458
5.21596	48.8406	811430	2430800	24.461	22.016	20.769	22.852	19.831	22.219	21.612	24.511	23.58	24.24	24.24
6.52717	45.6457	926559	2080410	19.765	16.852	15.927	16.503	15.401	16.742	17.608	18.015	19.151	19.888	19.888
2.26013	43.0646	593760	1784660	27.323	24.33	23.628	25.859	23.297	23.951	24.254	25.914	27.273	28.117	28.117
3.33738	44.4077	679777	1934580	24.148	20.602	19.426	21.374	18.768	19.986	20.172	21.595	23.552	24.499	24.499
2.04058	42.8663	575758	1762630	24.789	22.169	21.146	23.301	20.672	21.342	21.761	23.159	24.767	25.712	25.712
-3.07972	47.9869	195990	2345890	21.539	20.401	18.484	22.984	18.605	21.103	19.213	22.359	20.86	20.595	20.595
1.31221	42.8065	516024	1756470	22.864	20.759	19.26	21.623	18.646	19.592	19.981	21.289	23.116	24.142	24.142
1.25671	46.4273	517011	2159150	26.055	23.151	21.713	24.459	21.018	23.175	21.772	24.916	25.023	25.907	25.907
1.89208	43.9423	564276	1882410	27.978	25.33	24.358	26.669	24.087	24.897	25.039	26.359	27.9	28.498	28.498
3.42051	43.6893	687504	1854770	28.294	25.648	24.938	26.056	24.462	24.945	24.812	26.473	27.654	28.162	28.162
1.39749	43.9021	524473	1878300	27.926	25.26	24.219	26.878	24.054	24.848	25.047	26.318	28.195	28.817	28.817
6.58309	44.7455	936315	1980720	16.843	13.877	13.022	13.681	13.142	13.942	14.729	14.821	16.587	17.451	17.451
2.15938	47.4016	586630	2266900	25.972	23.619	22.204	24.933	21.301	23.712	22.257	26.019	25.014	25.75	25.75
3.06563	44.5708	657948	1952480	22.009	18.441	17.317	19.304	16.622	18.029	18.188	19.648	21.415	22.307	22.307
3.52544	44.9621	693835	1996430	21.843	18.218	17.284	18.91	16.544	18.088	18.31	19.633	21.26	22.113	22.113
5.03353	47.9313	801509	2329240	24.861	21.312	20.612	22.331	19.35	21.573	21.376	24.134	23.56	24.396	24.396
6.07949	44.7278	896557	1976730	20.461	17.356	16.488	17.325	16.378	17.365	17.968	18.631	20.141	20.847	20.847
2.01633	43.0458	573854	1782610	27.49	24.811	24.04	26.216	23.74	24.388	24.673	26.192	27.424	28.224	28.224
5.47152	49.0315	829338	2452740	24.182	21.876	20.503	22.623	19.623	22.145	21.551	24.387	23.377	24.037	24.037
7.46737	47.4742	986475	2287570	25.494	22.37	20.907	22.125	20.038	22.184	22.59	24.022	24.391	25.174	25.174
2.69511	49.2455	626131	2472040	24.033	22.151	20.843	23.268	19.999	22.65	21.419	24.757	23.431	24.034	24.034
-1.03106	43.4877	327254	1837580	25.182	23.336	22.555	25.496	22.369	24.081	24.272	25.431	25.838	26.317	26.317
5.44378	46.3263	839197	2152080	26.586	23.339	22.851	23.713	21.138	23.22	23.339	25.822	26.072	26.766	26.766
0.318881	47.2528	447301	2252300	25.768	23.82	21.99	25.075	21.267	23.716	22.186	25.884	24.846	25.32	25.32
4.60508	44.3006	781151	1924770	29.791	26.514	25.502	26.434	25.018	25.866	26.29	27.51	29.019	30	30
1.10649	47.3204	507021	2258580	25.891	23.916	22.112	25.001	21.365	23.747	22.25	25.975	24.936	25.626	25.626
2.39434	45.7907	604495	2087830	23.602	20.21	18.968	21.162	18.266	20.515	20.001	22.093	22.735	23.642	23.642
0.949514	48.2127	496906	2357980	24.34	22.581	21.193	23.822	20.196	22.769	21.443	24.92	23.713	24.279	24.279
0.91727	48.3911	494868	2377860	23.682	21.925	20.669	23.317	19.65	22.33	21.05	24.399	23.207	23.703	23.703
7.62144	44.0526	1023610	1908830	23.216	20.616	20.508	21.167	21.114	21.191	21.351	21.816	23.508	24.38	24.38
1.04258	42.9645	494212	1774380	21.151	19.272	17.838	20.22	17.228	18.242	18.68	19.993	21.616	22.525	22.525
3.22948	45.305	670045	2034240	24.668	21.036	20.103	21.713	19.317	21.457	21.426	22.782	24.057	24.958	24.958
3.87606	44.0792	723427	1898750	26.458	23.155	22.091	23.596	21.562	22.386	22.643	24.038	25.789	26.677	26.677
1.96225	45.2157	570592	2023980	26.452	23.062	21.885	24.376	21.27	22.975	22.636	24.712	25.773	26.677	26.677
4.51796	45.1994	771424	2024480	24.713	21.141	20.53	21.562	19.556	21.224	21.504	22.793	24.284	25.127	25.127
5.94844	46.5269	876996	2176020	24.001	20.84	20.285	20.959	18.751	20.765	20.932	22.928	23.26	23.931	23.931
4.2532	47.7128	743813	2303240	25.586	22.318	21.557	23.408	20.197	22.451	22.085	25.292	24.374	25.037	25.037
9.38389	42.2728	1182290	1722590	25.085	21.614	21.613	23.128	22.523	22.425	22.171	22.902	25.025	25.758	25.758
-0.539369	47.5354	383522	2285720	25.406	23.513	21.745	25.109	20.989	23.656	21.895	25.508	24.496	24.733	24.733
0.799531	42.9428	474297	1772320	21.453	19.663	18.253	20.683	17.687	18.732	19.221	20.517	21.999	22.864	22.864
3.75767	45.157	711771	2018390	23.934	20.259	19.487	20.87	18.617	20.444	20.619	21.909	23.419	24.294	24.294
5.96206	46.3471	878961	2156100	24.268	21.361	20.828	21.312	19.428	21.128	21.305	22.895	23.547	24.268	24.268
2.43456	43.6213	607920	1846610	26.982	24.073	23.11	25.366	22.723	23.566	23.689	25.255	26.796	27.557	27.557
-1.06176	46.2117	337863	2140290	24.302	22.803	20.66	24.443	20.822	22.944	21.312	24.75	24.223	24.207	24.207
5.86418	47.6053	865161	2295490	26.233	22.453	21.87	23.256	20.533	22.555	22.774	25.362	25.113	25.952	25.952
6.65753	43.4842	949912	1840970	27.909	24.953	24.805	25.717	25.297	25.421	25.394	26.363	27.949	28.589	28.589
5.54764	45.0675	852901	2012600	25.008	21.68	20.977	21.855	20.299	21.638	21.978	23.248	24.594	25.349	25.349
2.74571	45.0918	632220	2010220	21.214	17.635	16.524	18.482	15.831	17.7	17.704	19.263	20.617	21.445	21.445
6.74011	46.3736	938605	2162100	21.693	18.942	18.158	18.696	17.198	18.852	19.555	20.283	20.715	21.362	21.362
2.41101	43.8007	605998	1866570	27.005	23.937	22.803	25.14	22.357	23.378	23.457	24.994	26.765	27.56	27.56
2.49307	45.074	612329	2008170	21.946	18.399	17.232	19.338	16.559	18.418	18.357	20.01	21.346	22.197	22.197
9.14229	42.271	1162400	1720640	23.488	19.867	20.003	21.515	21.057	20.887	20.56	21.308	23.586	24.409	24.409
